2024-11-22 21:47:36,450 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 21:47:36,450 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 21:47:40,779 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 21:47:40,783 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 21:47:40,784 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 21:48:48,701 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 21:48:48,709 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 21:48:48,709 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:09:37,487 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:09:43,234 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:09:43,235 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:09:51,181 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:09:51,184 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:09:51,185 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:09:57,477 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:09:57,481 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:09:57,481 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:09:59,675 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:09:59,678 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:09:59,678 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:10:02,774 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:10:03,025 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:10:03,026 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:11:31,664 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:11:31,671 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
